id,title,description,courseTitle
task_fe192daa0f6348b4ab49230367329524,Forklare sammenhengen mellom etikk...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Forklare sammenhengen mellom etikk og motivasjon (positiv etikk). | Utvikle strategier for forbedre virksomheters renommé. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_8fd8b8167f224455900b38faff379ed2,Anvende eksperimentell metode....,Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende eksperimentell metode. | Drøfte etiske sider ved globalisering og menneskeskapte klimaendringer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_79842615c5fb450884a367d492e27a65,Vurdere det grunnleggende skillet...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Vurdere det grunnleggende skillet mellom positiv og normative spørsmål. | Forklare sammenhengen mellom etikk og motivasjon (positiv etikk). | Vurdere etiske problemstillinger i de øvrige fagene på NHH. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_5c5c580dccd74204af31b1454d68e1f7,Anvende positive etikk til...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende positive etikk til å ta bedre beslutninger. | Beskrive og forklare hvordan tillit kan bygges i en virksomhet og hvordan økonomisk kriminalitet kan reduseres. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_ea0d20a4c2b74151a80f61eb63d7c76f,Identifisere moralske dilemmaer....,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Identifisere moralske dilemmaer. | Drøfte etiske sider ved globalisering og menneskeskapte klimaendringer. | Undervisningsopplegg Plenumsforlesninger er hovedformen for undervisning. Deltakelse i eksperimenter og surveys vil være påkrevd og disse vil finne sted i klassen. Vi vil legge opp til at studentene kan sende inn spørsmål og kommentarer online fra salen for å øke andelen av studenene som aktivt deltar. For å frigjøre tid til diskusjon av cases i klassen vil korte videoer som presenterer deler av pensumet, legges ut på Canvas. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Introduksjonskurs i etikk
task_7cd53f8d5aa9411a82eefca8f77bb444,Beskrive og forklare hvordan...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Beskrive og forklare hvordan tillit kan bygges i en virksomhet og hvordan økonomisk kriminalitet kan reduseres. | Anvende positive etikk til å ta bedre beslutninger. | Diskutere bedrifters samfunnsansvar. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_5f59b3fa59604dd8af4b1aa1794192e3,Identifisere moralske dilemmaer....,Complete the following activity to demonstrate mastery of the stated learning outcomes: Identifisere moralske dilemmaer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_7f2f13966c7149eca9483d274a5689aa,Identifisere moralske dilemmaer....,Complete the following activity to demonstrate mastery of the stated learning outcomes: Identifisere moralske dilemmaer. | Utvikle strategier for forbedre virksomheters renommé. | Vurdere etiske problemstillinger i de øvrige fagene på NHH. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_bb127da0f3764e82acca731201b2e699,Anvende eksperimentell metode....,Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende eksperimentell metode. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_ee5b40a179ac4dccae0ec00590316fd8,Beskrive og forklare hvordan...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Beskrive og forklare hvordan tillit kan bygges i en virksomhet og hvordan økonomisk kriminalitet kan reduseres. | Identifisere moralske dilemmaer. | Anvende positive etikk til å ta bedre beslutninger. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_29e433d5e6c34ecfafd0c1246421d130,Beskrive og forklare hvordan...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Beskrive og forklare hvordan tillit kan bygges i en virksomhet og hvordan økonomisk kriminalitet kan reduseres. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_2f49f7d654004bc48302e4cab403a210,Forklare argumenter for og...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Forklare argumenter for og imot økonomisk ulikhet. | Identifisere moralske dilemmaer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_07d92f88453440d9a39553d5816acd6b,Anvende eksperimentell metode....,Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende eksperimentell metode. | Utvikle strategier for forbedre virksomheters renommé. | Drøfte etiske sider ved globalisering og menneskeskapte klimaendringer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_f63e5c0b72f34a95948b40516f4be852,Anvende normativ etikk til...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Anvende normativ etikk til å analysere økonomiske spørsmål. | Undervisningsopplegg Plenumsforlesninger er hovedformen for undervisning. Deltakelse i eksperimenter og surveys vil være påkrevd og disse vil finne sted i klassen. Vi vil legge opp til at studentene kan sende inn spørsmål og kommentarer online fra salen for å øke andelen av studenene som aktivt deltar. For å frigjøre tid til diskusjon av cases i klassen vil korte videoer som presenterer deler av pensumet, legges ut på Canvas. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Introduksjonskurs i etikk
task_3768e58bc01345d982868036dde270c7,Forklare argumenter for og...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Forklare argumenter for og imot økonomisk ulikhet. | Anvende positive etikk til å ta bedre beslutninger. | Anvende normativ etikk til å analysere økonomiske spørsmål. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_0c349f5c044f4083b98ad391d391d310,Diskutere bedrifters samfunnsansvar....,Complete the following activity to demonstrate mastery of the stated learning outcomes: Diskutere bedrifters samfunnsansvar. | Utvikle strategier for forbedre virksomheters renommé. | Forklare sammenhengen mellom etikk og motivasjon (positiv etikk). Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Introduksjonskurs i etikk
task_faf9409a2eed4dfbbe4e1380d4d17f46,Vurdere etiske normer og...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Vurdere etiske normer og tilhørende beslutninger. | Ha innsikt i etiske normer og hvordan disse uttrykkes i ulike foretak, og i etiske problemstillinger knyttet til innsidehandel og interessekonflikter. | Ha kunnskap om viktige sammenhenger i valutamarkedene. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Investering og finans
task_c511e843f88c4f378e8e84a71bf0449a,"Foreta beregninger av lønnsomhet,...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Foreta beregninger av lønnsomhet, avkastning og risiko for investeringer, verdipapirer og kapitalkilder, herunder bærekraftige investeringer med ESG-rating og lønnsomhet. | Ha kunnskap om viktige sammenhenger i valutamarkedene. | Forstå konsekvensene av å finansiere seg med gjeld kontra egenkapital. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Investering og finans
task_8cc5909fbcb342948357607094db4e41,Ha innsikt i bedriftens...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Ha innsikt i bedriftens investerings- og finansieringsbeslutninger. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Investering og finans
task_55b7714cebc6466ebfdddfda3b2c980c,Ha kunnskap om viktige...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Ha kunnskap om viktige sammenhenger i valutamarkedene. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Investering og finans
task_544a1fba4f414dc1915535ddbd2cb4a6,Ha innsikt i etiske...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Ha innsikt i etiske normer og hvordan disse uttrykkes i ulike foretak, og i etiske problemstillinger knyttet til innsidehandel og interessekonflikter. | Kommunisere de ovennevnte elementer knyttet til kunnskap og ferdigheter. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Investering og finans
task_91f67f8b86ab43c3a8d4c2db3bdb3fff,Forstå konsekvensene av å...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Forstå konsekvensene av å finansiere seg med gjeld kontra egenkapital. | Vise hvordan risiko kan håndteres ved bruk av derivater og andre finansielle instrumenter. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Investering og finans
task_373141d7df34460cb7e57fcae927fb28,Vise hvordan risiko kan...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Vise hvordan risiko kan håndteres ved bruk av derivater og andre finansielle instrumenter. | Ha kunnskap om viktige sammenhenger i valutamarkedene. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Investering og finans
task_4e5698817a53423082273b4d65f84165,Ha innsikt i bedriftens...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Ha innsikt i bedriftens investerings- og finansieringsbeslutninger. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Investering og finans
task_55c2e9860e0d4a489209f39d02600e1a,Foreta lønnsomhetsberegninger for internasjonale...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Foreta lønnsomhetsberegninger for internasjonale investeringer og valutalån. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Investering og finans
task_cebe69c3bf0842d385945a3adf292f58,Forstå hvordan ulike verdipapirer...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Forstå hvordan ulike verdipapirer prises og hvilke risikoegenskaper disse instrumentene har. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Investering og finans
